STATE,mid_term,election_year,CYCLE_YEAR,legislature,court,independent_commission,other_commission,SEATS,midcycle_change,PASSED,START_DATE,END_DATE,DRAWN_BY_FINAL,DRAWN_BY_ORIGINAL,PARTY_DRAWING,PARTY_CONTROL,GOVERNOR,COURT_ACTION,PLAN_STATUS,governor_drawing_split,INSTITUTION_NOTE,UPPER_HOUSE,LOWER_HOUSE,link_SHPsource,link_GeoJSON,link_ZIP,link_PDF
NC,0,2008,2000,1,0,0,0,13,0,12/5/2001,2/15/2002,11/1/2011,Legislature,Legislature,Democratic,Democratic,Democratic,,Superseded,0,No veto,"35 D, 15 R","62 D, 58 R",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2001/shapefile.zip,nc_2000_congress_2002-02-15_2011-11-01.json,nc_2000_congress_2002-02-15_2011-11-01.zip,nc_2000_congress_2002-02-15_2011-11-01.pdf
NC,1,2010,2000,1,0,0,0,13,0,12/5/2001,2/15/2002,11/1/2011,Legislature,Legislature,Democratic,Democratic,Democratic,,Superseded,0,No veto,"35 D, 15 R","62 D, 58 R",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2001/shapefile.zip,nc_2000_congress_2002-02-15_2011-11-01.json,nc_2000_congress_2002-02-15_2011-11-01.zip,nc_2000_congress_2002-02-15_2011-11-01.pdf
NC,0,2012,2010,1,0,0,0,13,0,7/27/2011,11/1/2011,2/19/2016,Legislature,Legislature,Republican,Republican,Democratic,Court sent map back to legislature,Struck by federal court,1,No veto,"19 D, 31 R","52 D, 67 R, 1 O",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2011/shp.zip,nc_2010_congress_2011-11-01_2016-02-19.json,nc_2010_congress_2011-11-01_2016-02-19.zip,nc_2010_congress_2011-11-01_2016-02-19.pdf
NC,1,2014,2010,1,0,0,0,13,0,7/27/2011,11/1/2011,2/19/2016,Legislature,Legislature,Republican,Republican,Democratic,Court sent map back to legislature,Struck by federal court,1,No veto,"19 D, 31 R","52 D, 67 R, 1 O",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2011/shp.zip,nc_2010_congress_2011-11-01_2016-02-19.json,nc_2010_congress_2011-11-01_2016-02-19.zip,nc_2010_congress_2011-11-01_2016-02-19.pdf
NC,0,2016,2010,1,0,0,0,13,1,2/19/2016,2/19/2016,11/15/2019,Legislature,Legislature,Republican,Republican,Republican,Court sent map back to legislature,Struck by state court,0,No veto,"16 D, 34 R","45 D, 74 R, 1 O",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip,nc_2010_congress_2016-02-19_2019-11-15.json,nc_2010_congress_2016-02-19_2019-11-15.zip,nc_2010_congress_2016-02-19_2019-11-15.pdf
NC,1,2018,2010,1,0,0,0,13,1,2/19/2016,2/19/2016,11/15/2019,Legislature,Legislature,Republican,Republican,Republican,Court sent map back to legislature,Struck by state court,0,No veto,"16 D, 34 R","45 D, 74 R, 1 O",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip,nc_2010_congress_2016-02-19_2019-11-15.json,nc_2010_congress_2016-02-19_2019-11-15.zip,nc_2010_congress_2016-02-19_2019-11-15.pdf
NC,0,2020,2010,1,0,0,0,13,1,11/15/2019,11/15/2019,12/31/2021,Legislature,Legislature,Republican,Republican,Democratic,Court sent map back to legislature,Active,1,No veto,"21 D, 29 R","55 D, 65 R",https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2019/HB1029%203rd%20Edition%20-%20Shapefile.zip,nc_2010_congress_2019-11-15_2021-12-31.json,nc_2010_congress_2019-11-15_2021-12-31.zip,nc_2010_congress_2019-11-15_2021-12-31.pdf
NC,1,2022,2020,0,1,0,0,14,0,11/4/2021,11/4/2021,6/30/2031,State court,Legislature,Split,Republican,Democratic,court drew map (not legislature),In litigation,0,No veto,"22 D, 28 R","51 D, 69 R",https://www.ncleg.gov/BillLookUp/2021/S740,nc_2020_congress_2021-11-04_2031-06-30.json,nc_2020_congress_2021-11-04_2031-06-30.zip,nc_2020_congress_2021-11-04_2031-06-30.pdf
ND,1,2002,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,0,2004,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,1,2006,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,0,2008,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,1,2010,2000,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,0,2012,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,1,2014,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,0,2016,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,1,2018,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,0,2020,2010,0,0,0,0,1,0,,,,n/a,n/a,n/a,n/a,n/a,,n/a,0,,n/a,n/a,,,,
ND,1,2022,2020,0,0,0,0,1,0,,,,,n/a,,n/a,n/a,,Active,0,,n/a,n/a,,,,
NE,1,2002,2000,1,0,0,0,3,0,5/30/2001,5/30/2001,5/26/2011,Legislature,Legislature,n/a,Nonpartisan,Republican,,Superseded,0,,n/a,n/a,,ne_2000_congress_2001-05-30_2011-05-26.json,ne_2000_congress_2001-05-30_2011-05-26.zip,ne_2000_congress_2001-05-30_2011-05-26.pdf
NE,0,2004,2000,1,0,0,0,3,0,5/30/2001,5/30/2001,5/26/2011,Legislature,Legislature,n/a,Nonpartisan,Republican,,Superseded,0,,n/a,n/a,,ne_2000_congress_2001-05-30_2011-05-26.json,ne_2000_congress_2001-05-30_2011-05-26.zip,ne_2000_congress_2001-05-30_2011-05-26.pdf
NE,1,2006,2000,1,0,0,0,3,0,5/30/2001,5/30/2001,5/26/2011,Legislature,Legislature,n/a,Nonpartisan,Republican,,Superseded,0,,n/a,n/a,,ne_2000_congress_2001-05-30_2011-05-26.json,ne_2000_congress_2001-05-30_2011-05-26.zip,ne_2000_congress_2001-05-30_2011-05-26.pdf
NE,0,2008,2000,1,0,0,0,3,0,5/30/2001,5/30/2001,5/26/2011,Legislature,Legislature,n/a,Nonpartisan,Republican,,Superseded,0,,n/a,n/a,,ne_2000_congress_2001-05-30_2011-05-26.json,ne_2000_congress_2001-05-30_2011-05-26.zip,ne_2000_congress_2001-05-30_2011-05-26.pdf
NE,1,2010,2000,1,0,0,0,3,0,5/30/2001,5/30/2001,5/26/2011,Legislature,Legislature,n/a,Nonpartisan,Republican,,Superseded,0,,n/a,n/a,,ne_2000_congress_2001-05-30_2011-05-26.json,ne_2000_congress_2001-05-30_2011-05-26.zip,ne_2000_congress_2001-05-30_2011-05-26.pdf
NE,0,2012,2010,1,0,0,0,3,0,5/26/2011,5/26/2011,12/31/2021,Legislature,Legislature,Nonpartisan,Nonpartisan,Republican,,Active,0,Nonpartisan legislature,n/a,n/a,https://opendata.arcgis.com/datasets/32a33012e5f94f0a93ae6f3a21010df8_0.zip,ne_2010_congress_2011-05-26_2021-12-31.json,ne_2010_congress_2011-05-26_2021-12-31.zip,ne_2010_congress_2011-05-26_2021-12-31.pdf
NE,1,2014,2010,1,0,0,0,3,0,5/26/2011,5/26/2011,12/31/2021,Legislature,Legislature,Nonpartisan,Nonpartisan,Republican,,Active,0,Nonpartisan legislature,n/a,n/a,https://opendata.arcgis.com/datasets/32a33012e5f94f0a93ae6f3a21010df8_0.zip,ne_2010_congress_2011-05-26_2021-12-31.json,ne_2010_congress_2011-05-26_2021-12-31.zip,ne_2010_congress_2011-05-26_2021-12-31.pdf
NE,0,2016,2010,1,0,0,0,3,0,5/26/2011,5/26/2011,12/31/2021,Legislature,Legislature,Nonpartisan,Nonpartisan,Republican,,Active,0,Nonpartisan legislature,n/a,n/a,https://opendata.arcgis.com/datasets/32a33012e5f94f0a93ae6f3a21010df8_0.zip,ne_2010_congress_2011-05-26_2021-12-31.json,ne_2010_congress_2011-05-26_2021-12-31.zip,ne_2010_congress_2011-05-26_2021-12-31.pdf
NE,1,2018,2010,1,0,0,0,3,0,5/26/2011,5/26/2011,12/31/2021,Legislature,Legislature,Nonpartisan,Nonpartisan,Republican,,Active,0,Nonpartisan legislature,n/a,n/a,https://opendata.arcgis.com/datasets/32a33012e5f94f0a93ae6f3a21010df8_0.zip,ne_2010_congress_2011-05-26_2021-12-31.json,ne_2010_congress_2011-05-26_2021-12-31.zip,ne_2010_congress_2011-05-26_2021-12-31.pdf
NE,0,2020,2010,1,0,0,0,3,0,5/26/2011,5/26/2011,12/31/2021,Legislature,Legislature,Nonpartisan,Nonpartisan,Republican,,Active,0,Nonpartisan legislature,n/a,n/a,https://opendata.arcgis.com/datasets/32a33012e5f94f0a93ae6f3a21010df8_0.zip,ne_2010_congress_2011-05-26_2021-12-31.json,ne_2010_congress_2011-05-26_2021-12-31.zip,ne_2010_congress_2011-05-26_2021-12-31.pdf
NE,1,2022,2020,1,0,0,0,3,0,9/30/2021,9/30/2021,6/30/2031,Legislature,Legislature,Nonpartisan,Nonpartisan,Republican,,Active,0,,n/a,n/a,http://news.legislature.ne.gov/red/shapefiles-distribution-files/,ne_2020_congress_2021-09-30_2031-06-30.json,ne_2020_congress_2021-09-30_2031-06-30.zip,ne_2020_congress_2021-09-30_2031-06-30.pdf
NH,1,2002,2000,1,0,0,0,2,0,4/8/2002,6/10/2002,8/14/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"11 D, 13 R","144 D, 256 R",,nh_2000_congress_2002-06-10_2012-08-14.json,nh_2000_congress_2002-06-10_2012-08-14.zip,nh_2000_congress_2002-06-10_2012-08-14.pdf
NH,0,2004,2000,1,0,0,0,2,0,4/8/2002,6/10/2002,8/14/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"11 D, 13 R","144 D, 256 R",,nh_2000_congress_2002-06-10_2012-08-14.json,nh_2000_congress_2002-06-10_2012-08-14.zip,nh_2000_congress_2002-06-10_2012-08-14.pdf
NH,1,2006,2000,1,0,0,0,2,0,4/8/2002,6/10/2002,8/14/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"11 D, 13 R","144 D, 256 R",,nh_2000_congress_2002-06-10_2012-08-14.json,nh_2000_congress_2002-06-10_2012-08-14.zip,nh_2000_congress_2002-06-10_2012-08-14.pdf
NH,0,2008,2000,1,0,0,0,2,0,4/8/2002,6/10/2002,8/14/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"11 D, 13 R","144 D, 256 R",,nh_2000_congress_2002-06-10_2012-08-14.json,nh_2000_congress_2002-06-10_2012-08-14.zip,nh_2000_congress_2002-06-10_2012-08-14.pdf
NH,1,2010,2000,1,0,0,0,2,0,4/8/2002,6/10/2002,8/14/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"11 D, 13 R","144 D, 256 R",,nh_2000_congress_2002-06-10_2012-08-14.json,nh_2000_congress_2002-06-10_2012-08-14.zip,nh_2000_congress_2002-06-10_2012-08-14.pdf
NH,0,2012,2010,1,0,0,0,2,0,4/23/2012,6/22/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Democratic,,Active,1,Vetoproof,"5 D, 19 R","102 D, 298 R",ftp://pubftp.nh.gov/OEP/NHCongDists2012.zip,nh_2010_congress_2012-06-22_2021-12-31.json,nh_2010_congress_2012-06-22_2021-12-31.zip,nh_2010_congress_2012-06-22_2021-12-31.pdf
NH,1,2014,2010,1,0,0,0,2,0,4/23/2012,6/22/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Democratic,,Active,1,Vetoproof,"5 D, 19 R","102 D, 298 R",ftp://pubftp.nh.gov/OEP/NHCongDists2012.zip,nh_2010_congress_2012-06-22_2021-12-31.json,nh_2010_congress_2012-06-22_2021-12-31.zip,nh_2010_congress_2012-06-22_2021-12-31.pdf
NH,0,2016,2010,1,0,0,0,2,0,4/23/2012,6/22/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Democratic,,Active,1,Vetoproof,"5 D, 19 R","102 D, 298 R",ftp://pubftp.nh.gov/OEP/NHCongDists2012.zip,nh_2010_congress_2012-06-22_2021-12-31.json,nh_2010_congress_2012-06-22_2021-12-31.zip,nh_2010_congress_2012-06-22_2021-12-31.pdf
NH,1,2018,2010,1,0,0,0,2,0,4/23/2012,6/22/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Democratic,,Active,1,Vetoproof,"5 D, 19 R","102 D, 298 R",ftp://pubftp.nh.gov/OEP/NHCongDists2012.zip,nh_2010_congress_2012-06-22_2021-12-31.json,nh_2010_congress_2012-06-22_2021-12-31.zip,nh_2010_congress_2012-06-22_2021-12-31.pdf
NH,0,2020,2010,1,0,0,0,2,0,4/23/2012,6/22/2012,12/31/2021,Legislature,Legislature,Republican,Republican,Democratic,,Active,1,Vetoproof,"5 D, 19 R","102 D, 298 R",ftp://pubftp.nh.gov/OEP/NHCongDists2012.zip,nh_2010_congress_2012-06-22_2021-12-31.json,nh_2010_congress_2012-06-22_2021-12-31.zip,nh_2010_congress_2012-06-22_2021-12-31.pdf
NH,1,2022,2020,1,0,0,0,2,0,5/31/2022,5/31/2022,6/30/2031,Legislature,Legislature,Republican,Republican,Republican,,Active,0,,"10 D, 14 R","187 D, 213 R",,nh_2020_congress_2022-05-31_2031-06-30.json,nh_2020_congress_2022-05-31_2031-06-30.zip,nh_2020_congress_2022-05-31_2031-06-30.pdf
NJ,1,2002,2000,0,0,0,1,13,0,10/26/2001,10/26/2001,12/23/2011,Politician commission,Politician commission,Split,Split,Republican,,Superseded,0,,"16 D, 24 R","35 D, 45 R",,nj_2000_congress_2001-10-26_2011-12-23.json,nj_2000_congress_2001-10-26_2011-12-23.zip,nj_2000_congress_2001-10-26_2011-12-23.pdf
NJ,0,2004,2000,0,0,0,1,13,0,10/26/2001,10/26/2001,12/23/2011,Politician commission,Politician commission,Split,Split,Republican,,Superseded,0,,"16 D, 24 R","35 D, 45 R",,nj_2000_congress_2001-10-26_2011-12-23.json,nj_2000_congress_2001-10-26_2011-12-23.zip,nj_2000_congress_2001-10-26_2011-12-23.pdf
NJ,1,2006,2000,0,0,0,1,13,0,10/26/2001,10/26/2001,12/23/2011,Politician commission,Politician commission,Split,Split,Republican,,Superseded,0,,"16 D, 24 R","35 D, 45 R",,nj_2000_congress_2001-10-26_2011-12-23.json,nj_2000_congress_2001-10-26_2011-12-23.zip,nj_2000_congress_2001-10-26_2011-12-23.pdf
NJ,0,2008,2000,0,0,0,1,13,0,10/26/2001,10/26/2001,12/23/2011,Politician commission,Politician commission,Split,Split,Republican,,Superseded,0,,"16 D, 24 R","35 D, 45 R",,nj_2000_congress_2001-10-26_2011-12-23.json,nj_2000_congress_2001-10-26_2011-12-23.zip,nj_2000_congress_2001-10-26_2011-12-23.pdf
NJ,1,2010,2000,0,0,0,1,13,0,10/26/2001,10/26/2001,12/23/2011,Politician commission,Politician commission,Split,Split,Republican,,Superseded,0,,"16 D, 24 R","35 D, 45 R",,nj_2000_congress_2001-10-26_2011-12-23.json,nj_2000_congress_2001-10-26_2011-12-23.zip,nj_2000_congress_2001-10-26_2011-12-23.pdf
NJ,0,2012,2010,0,0,0,1,12,0,12/23/2011,12/23/2011,12/31/2021,Politician commission,Politician commission,Split,Split,Republican,,Active,0,,"24 D, 16 R","48 D, 30 R",http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip,nj_2010_congress_2011-12-23_2021-12-31.json,nj_2010_congress_2011-12-23_2021-12-31.zip,nj_2010_congress_2011-12-23_2021-12-31.pdf
NJ,1,2014,2010,0,0,0,1,12,0,12/23/2011,12/23/2011,12/31/2021,Politician commission,Politician commission,Split,Split,Republican,,Active,0,,"24 D, 16 R","48 D, 30 R",http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip,nj_2010_congress_2011-12-23_2021-12-31.json,nj_2010_congress_2011-12-23_2021-12-31.zip,nj_2010_congress_2011-12-23_2021-12-31.pdf
NJ,0,2016,2010,0,0,0,1,12,0,12/23/2011,12/23/2011,12/31/2021,Politician commission,Politician commission,Split,Split,Republican,,Active,0,,"24 D, 16 R","48 D, 30 R",http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip,nj_2010_congress_2011-12-23_2021-12-31.json,nj_2010_congress_2011-12-23_2021-12-31.zip,nj_2010_congress_2011-12-23_2021-12-31.pdf
NJ,1,2018,2010,0,0,0,1,12,0,12/23/2011,12/23/2011,12/31/2021,Politician commission,Politician commission,Split,Split,Republican,,Active,0,,"24 D, 16 R","48 D, 30 R",http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip,nj_2010_congress_2011-12-23_2021-12-31.json,nj_2010_congress_2011-12-23_2021-12-31.zip,nj_2010_congress_2011-12-23_2021-12-31.pdf
NJ,0,2020,2010,0,0,0,1,12,0,12/23/2011,12/23/2011,12/31/2021,Politician commission,Politician commission,Split,Split,Republican,,Active,0,,"24 D, 16 R","48 D, 30 R",http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip,nj_2010_congress_2011-12-23_2021-12-31.json,nj_2010_congress_2011-12-23_2021-12-31.zip,nj_2010_congress_2011-12-23_2021-12-31.pdf
NJ,1,2022,2020,0,0,0,1,12,0,12/22/2021,12/22/2021,6/30/2031,Politician commission,Politician commission,Split,Split,Democratic,rejected challenge to commission map,Active,0,,"25 D, 15 R","52 D, 28 R",,nj_2020_congress_2021-12-22_2031-06-30.json,nj_2020_congress_2021-12-22_2031-06-30.zip,nj_2020_congress_2021-12-22_2031-06-30.pdf
NM,1,2002,2000,0,1,0,0,3,0,1/2/2002,1/2/2002,12/29/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"24 D, 18 R","42 D, 28 R",https://web.archive.org/web/20120130145920/http://www.nmlegis.gov/lcs/agendas/cd_court_ordered_shapefile.zip,nm_2000_congress_2002-01-02_2011-12-29.json,nm_2000_congress_2002-01-02_2011-12-29.zip,nm_2000_congress_2002-01-02_2011-12-29.pdf
NM,0,2004,2000,0,1,0,0,3,0,1/2/2002,1/2/2002,12/29/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"24 D, 18 R","42 D, 28 R",https://web.archive.org/web/20120130145920/http://www.nmlegis.gov/lcs/agendas/cd_court_ordered_shapefile.zip,nm_2000_congress_2002-01-02_2011-12-29.json,nm_2000_congress_2002-01-02_2011-12-29.zip,nm_2000_congress_2002-01-02_2011-12-29.pdf
NM,1,2006,2000,0,1,0,0,3,0,1/2/2002,1/2/2002,12/29/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"24 D, 18 R","42 D, 28 R",https://web.archive.org/web/20120130145920/http://www.nmlegis.gov/lcs/agendas/cd_court_ordered_shapefile.zip,nm_2000_congress_2002-01-02_2011-12-29.json,nm_2000_congress_2002-01-02_2011-12-29.zip,nm_2000_congress_2002-01-02_2011-12-29.pdf
NM,0,2008,2000,0,1,0,0,3,0,1/2/2002,1/2/2002,12/29/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"24 D, 18 R","42 D, 28 R",https://web.archive.org/web/20120130145920/http://www.nmlegis.gov/lcs/agendas/cd_court_ordered_shapefile.zip,nm_2000_congress_2002-01-02_2011-12-29.json,nm_2000_congress_2002-01-02_2011-12-29.zip,nm_2000_congress_2002-01-02_2011-12-29.pdf
NM,1,2010,2000,0,1,0,0,3,0,1/2/2002,1/2/2002,12/29/2011,State court,Legislature,n/a,Split,Republican,court drew map (not legislature),Superseded,0,,"24 D, 18 R","42 D, 28 R",https://web.archive.org/web/20120130145920/http://www.nmlegis.gov/lcs/agendas/cd_court_ordered_shapefile.zip,nm_2000_congress_2002-01-02_2011-12-29.json,nm_2000_congress_2002-01-02_2011-12-29.zip,nm_2000_congress_2002-01-02_2011-12-29.pdf
NM,0,2012,2010,0,1,0,0,3,0,12/29/2011,12/29/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"27 D, 15 R","37 D, 33 R",https://www.nmlegis.gov/Sessions/11Redistricting/187963/CD_187963_2_shapefile.zip,nm_2010_congress_2011-12-29_2021-12-31.json,nm_2010_congress_2011-12-29_2021-12-31.zip,nm_2010_congress_2011-12-29_2021-12-31.pdf
NM,1,2014,2010,0,1,0,0,3,0,12/29/2011,12/29/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"27 D, 15 R","37 D, 33 R",https://www.nmlegis.gov/Sessions/11Redistricting/187963/CD_187963_2_shapefile.zip,nm_2010_congress_2011-12-29_2021-12-31.json,nm_2010_congress_2011-12-29_2021-12-31.zip,nm_2010_congress_2011-12-29_2021-12-31.pdf
NM,0,2016,2010,0,1,0,0,3,0,12/29/2011,12/29/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"27 D, 15 R","37 D, 33 R",https://www.nmlegis.gov/Sessions/11Redistricting/187963/CD_187963_2_shapefile.zip,nm_2010_congress_2011-12-29_2021-12-31.json,nm_2010_congress_2011-12-29_2021-12-31.zip,nm_2010_congress_2011-12-29_2021-12-31.pdf
NM,1,2018,2010,0,1,0,0,3,0,12/29/2011,12/29/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"27 D, 15 R","37 D, 33 R",https://www.nmlegis.gov/Sessions/11Redistricting/187963/CD_187963_2_shapefile.zip,nm_2010_congress_2011-12-29_2021-12-31.json,nm_2010_congress_2011-12-29_2021-12-31.zip,nm_2010_congress_2011-12-29_2021-12-31.pdf
NM,0,2020,2010,0,1,0,0,3,0,12/29/2011,12/29/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"27 D, 15 R","37 D, 33 R",https://www.nmlegis.gov/Sessions/11Redistricting/187963/CD_187963_2_shapefile.zip,nm_2010_congress_2011-12-29_2021-12-31.json,nm_2010_congress_2011-12-29_2021-12-31.zip,nm_2010_congress_2011-12-29_2021-12-31.pdf
NM,1,2022,2020,1,0,0,0,3,0,12/17/2021,12/17/2021,6/30/2031,Legislature,Legislature,Democratic,Democratic,Democratic,pending litigation,In litigation,0,,"27 D, 15 R","44 D, 25 R, 1 O",,nm_2020_congress_2021-12-17_2031-06-30.json,nm_2020_congress_2021-12-17_2031-06-30.zip,nm_2020_congress_2021-12-17_2031-06-30.pdf
NV,1,2002,2000,1,0,0,0,3,0,6/15/2001,6/15/2001,10/27/2011,Legislature,Legislature,Split,Split,Republican,,Superseded,0,,"9 D, 12 R","27 D, 15 R",,nv_2000_congress_2001-06-15_2011-10-27.json,nv_2000_congress_2001-06-15_2011-10-27.zip,nv_2000_congress_2001-06-15_2011-10-27.pdf
NV,0,2004,2000,1,0,0,0,3,0,6/15/2001,6/15/2001,10/27/2011,Legislature,Legislature,Split,Split,Republican,,Superseded,0,,"9 D, 12 R","27 D, 15 R",,nv_2000_congress_2001-06-15_2011-10-27.json,nv_2000_congress_2001-06-15_2011-10-27.zip,nv_2000_congress_2001-06-15_2011-10-27.pdf
NV,1,2006,2000,1,0,0,0,3,0,6/15/2001,6/15/2001,10/27/2011,Legislature,Legislature,Split,Split,Republican,,Superseded,0,,"9 D, 12 R","27 D, 15 R",,nv_2000_congress_2001-06-15_2011-10-27.json,nv_2000_congress_2001-06-15_2011-10-27.zip,nv_2000_congress_2001-06-15_2011-10-27.pdf
NV,0,2008,2000,1,0,0,0,3,0,6/15/2001,6/15/2001,10/27/2011,Legislature,Legislature,Split,Split,Republican,,Superseded,0,,"9 D, 12 R","27 D, 15 R",,nv_2000_congress_2001-06-15_2011-10-27.json,nv_2000_congress_2001-06-15_2011-10-27.zip,nv_2000_congress_2001-06-15_2011-10-27.pdf
NV,1,2010,2000,1,0,0,0,3,0,6/15/2001,6/15/2001,10/27/2011,Legislature,Legislature,Split,Split,Republican,,Superseded,0,,"9 D, 12 R","27 D, 15 R",,nv_2000_congress_2001-06-15_2011-10-27.json,nv_2000_congress_2001-06-15_2011-10-27.zip,nv_2000_congress_2001-06-15_2011-10-27.pdf
NV,0,2012,2010,0,1,0,0,4,0,10/27/2011,10/27/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"11 D, 10 R","26 D, 16 R",https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip,nv_2010_congress_2011-10-27_2021-12-31.json,nv_2010_congress_2011-10-27_2021-12-31.zip,nv_2010_congress_2011-10-27_2021-12-31.pdf
NV,1,2014,2010,0,1,0,0,4,0,10/27/2011,10/27/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"11 D, 10 R","26 D, 16 R",https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip,nv_2010_congress_2011-10-27_2021-12-31.json,nv_2010_congress_2011-10-27_2021-12-31.zip,nv_2010_congress_2011-10-27_2021-12-31.pdf
NV,0,2016,2010,0,1,0,0,4,0,10/27/2011,10/27/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"11 D, 10 R","26 D, 16 R",https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip,nv_2010_congress_2011-10-27_2021-12-31.json,nv_2010_congress_2011-10-27_2021-12-31.zip,nv_2010_congress_2011-10-27_2021-12-31.pdf
NV,1,2018,2010,0,1,0,0,4,0,10/27/2011,10/27/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"11 D, 10 R","26 D, 16 R",https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip,nv_2010_congress_2011-10-27_2021-12-31.json,nv_2010_congress_2011-10-27_2021-12-31.zip,nv_2010_congress_2011-10-27_2021-12-31.pdf
NV,0,2020,2010,0,1,0,0,4,0,10/27/2011,10/27/2011,12/31/2021,State court,Legislature,n/a,Split,Republican,Court drew map (not legislature),Active,0,,"11 D, 10 R","26 D, 16 R",https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip,nv_2010_congress_2011-10-27_2021-12-31.json,nv_2010_congress_2011-10-27_2021-12-31.zip,nv_2010_congress_2011-10-27_2021-12-31.pdf
NV,1,2022,2020,1,0,0,0,4,0,11/16/2021,11/16/2021,6/30/2031,Legislature,Legislature,Democratic,Democratic,Democratic,pending litigation,In litigation,0,,"12 D, 9 R","26 D, 16 R",,nv_2020_congress_2021-11-16_2031-06-30.json,nv_2020_congress_2021-11-16_2031-06-30.zip,nv_2020_congress_2021-11-16_2031-06-30.pdf
NY,1,2002,2000,1,0,0,0,29,0,6/5/2002,6/25/2002,3/19/2012,Legislature,Legislature,Split,Split,Republican,rejected challenge to leg. map,Superseded,0,,"25 D, 36 R","99 D, 51 R",,ny_2000_congress_2002-06-25_2012-03-19.json,ny_2000_congress_2002-06-25_2012-03-19.zip,ny_2000_congress_2002-06-25_2012-03-19.pdf
