"year","state_po","district","totalvotes","DEMOCRAT","OTHER","REPUBLICAN","Cycle.Year","Level","Seats","Institution","Institution.Note","Party.Control","Governor","Governor.Role","Upper.House","Upper.House.Role","Lower.House","Lower.House.Role","Court.Action","Passed","Start.Date","End.Date","Plan.Status","Drawn.by","Party.drawing","SHPsource","GeoJSON","ZIP","PDF","Election.Cutoff","Inactive","redistricting_methods","changed","legislature","partisan","independent_commission","court","mid_term","dem_margin"
2002,"CA",33,118449,97779,3971,16699,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,68.4514010249137
2002,"CA",34,65824,48734,0,17090,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,48.0736509479825
2002,"CA",35,93407,72401,2912,18094,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,58.1401822133245
2002,"CA",36,143751,88198,5225,50328,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,26.3441645623335
2002,"CA",37,87012,63445,3413,20154,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,49.7529076449225
2002,"CA",38,88027,62600,2301,23126,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,44.8430595158304
2002,"CA",39,95346,52256,4165,38925,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,13.9817087240157
2002,"CA",40,136642,40265,3955,92422,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-38.1705478549787
2002,"CA",41,135533,40155,4052,91326,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-37.7553806084127
2002,"CA",42,145246,42090,4680,98476,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-38.8210346584415
2002,"CA",43,68340,45374,2145,20821,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,35.9277143693298
2002,"CA",44,120463,38021,5756,76686,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-32.0969924375119
2002,"CA",45,133533,43692,2740,87101,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-32.5080691664233
2002,"CA",46,176265,60890,6568,108807,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-27.184636768502
2002,"CA",47,70178,42501,3331,24346,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,25.8699307475277
2002,"CA",48,179549,51058,5607,122884,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-40.0035644865747
2002,"CA",49,122497,0,27903,94594,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-77.2214829750933
2002,"CA",50,172701,55855,5751,111095,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-31.9859178580321
2002,"CA",51,102787,59541,2816,40430,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,18.5928181579383
2002,"CA",52,169010,43526,6923,118561,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-44.396781255547
2002,"CA",53,116180,72252,37,43891,2000,"Congress",53,"Legislature","","Democratic","D","","26 D, 14 R","","50 D, 30 R","","rejected challenge to leg. map","2001-09-26","2001-11-30","2012-01-17","Superseded","Legislature","Democratic","https://statewidedatabase.org//pub/data/NORMALIZED/GEO/DECENNIAL2000/CNG_SHP.zip","ca_2000_congress_2001-11-30_2012-01-17.json","ca_2000_congress_2001-11-30_2012-01-17.zip","ca_2000_congress_2001-11-30_2012-01-17.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,24.4112583921501
2002,"CO",1,168582,111718,6980,49884,2000,"Congress",7,"Legislature","","Split","R","","18 D, 17 R","","28 D, 37 R","","court drew map (not legislature)","2002-01-25","2002-01-25","2011-11-10","Superseded","State court","n/a","","co_2000_congress_2002-01-25_2011-11-10.json","co_2000_congress_2002-01-25_2011-11-10.zip","co_2000_congress_2002-01-25_2011-11-10.pdf","2002-11-01",FALSE,1,0,0,0,0,1,1,36.6788862393375
2002,"CO",2,205522,123504,6454,75564,2000,"Congress",7,"Legislature","","Split","R","","18 D, 17 R","","28 D, 37 R","","court drew map (not legislature)","2002-01-25","2002-01-25","2011-11-10","Superseded","State court","n/a","","co_2000_congress_2002-01-25_2011-11-10.json","co_2000_congress_2002-01-25_2011-11-10.zip","co_2000_congress_2002-01-25_2011-11-10.pdf","2002-11-01",FALSE,1,0,0,0,0,1,1,23.3259699691517
2002,"CO",3,217972,68160,6379,143433,2000,"Congress",7,"Legislature","","Split","R","","18 D, 17 R","","28 D, 37 R","","court drew map (not legislature)","2002-01-25","2002-01-25","2011-11-10","Superseded","State court","n/a","","co_2000_congress_2002-01-25_2011-11-10.json","co_2000_congress_2002-01-25_2011-11-10.zip","co_2000_congress_2002-01-25_2011-11-10.pdf","2002-11-01",FALSE,1,0,0,0,0,1,1,-34.5333345567321
2002,"CO",4,209955,87499,7097,115359,2000,"Congress",7,"Legislature","","Split","R","","18 D, 17 R","","28 D, 37 R","","court drew map (not legislature)","2002-01-25","2002-01-25","2011-11-10","Superseded","State court","n/a","","co_2000_congress_2002-01-25_2011-11-10.json","co_2000_congress_2002-01-25_2011-11-10.zip","co_2000_congress_2002-01-25_2011-11-10.pdf","2002-11-01",FALSE,1,0,0,0,0,1,1,-13.2695101331238
2002,"CO",5,184677,45587,10972,128118,2000,"Congress",7,"Legislature","","Split","R","","18 D, 17 R","","28 D, 37 R","","court drew map (not legislature)","2002-01-25","2002-01-25","2011-11-10","Superseded","State court","n/a","","co_2000_congress_2002-01-25_2011-11-10.json","co_2000_congress_2002-01-25_2011-11-10.zip","co_2000_congress_2002-01-25_2011-11-10.pdf","2002-11-01",FALSE,1,0,0,0,0,1,1,-44.6893765872307
2002,"CO",6,237501,71327,7323,158851,2000,"Congress",7,"Legislature","","Split","R","","18 D, 17 R","","28 D, 37 R","","court drew map (not legislature)","2002-01-25","2002-01-25","2011-11-10","Superseded","State court","n/a","","co_2000_congress_2002-01-25_2011-11-10.json","co_2000_congress_2002-01-25_2011-11-10.zip","co_2000_congress_2002-01-25_2011-11-10.pdf","2002-11-01",FALSE,1,0,0,0,0,1,1,-36.8520553597669
2002,"CO",7,172879,81668,9422,81789,2000,"Congress",7,"Legislature","","Split","R","","18 D, 17 R","","28 D, 37 R","","court drew map (not legislature)","2002-01-25","2002-01-25","2011-11-10","Superseded","State court","n/a","","co_2000_congress_2002-01-25_2011-11-10.json","co_2000_congress_2002-01-25_2011-11-10.zip","co_2000_congress_2002-01-25_2011-11-10.pdf","2002-11-01",FALSE,1,0,0,0,0,1,1,-0.0699911498793954
2002,"CT",1,201688,134698,22,66968,2000,"Congress",5,"Backup commission","Supermajority, no veto","Split","R","No role","21D, 15 R","","100 D, 51 R","","","2001-12-21","2001-12-21","2012-02-10","Superseded","Backup commission","Split","","ct_2000_congress_2001-12-21_2012-02-10.json","ct_2000_congress_2001-12-21_2012-02-10.zip","ct_2000_congress_2001-12-21_2012-02-10.pdf","2002-11-01",FALSE,2,1,0,0,0,0,1,33.5815715362342
2002,"CT",2,217108,99674,0,117434,2000,"Congress",5,"Backup commission","Supermajority, no veto","Split","R","No role","21D, 15 R","","100 D, 51 R","","","2001-12-21","2001-12-21","2012-02-10","Superseded","Backup commission","Split","","ct_2000_congress_2001-12-21_2012-02-10.json","ct_2000_congress_2001-12-21_2012-02-10.zip","ct_2000_congress_2001-12-21_2012-02-10.pdf","2002-11-01",FALSE,2,1,0,0,0,0,1,-8.1802605155038
2002,"CT",3,185364,121557,9050,54757,2000,"Congress",5,"Backup commission","Supermajority, no veto","Split","R","No role","21D, 15 R","","100 D, 51 R","","","2001-12-21","2001-12-21","2012-02-10","Superseded","Backup commission","Split","","ct_2000_congress_2001-12-21_2012-02-10.json","ct_2000_congress_2001-12-21_2012-02-10.zip","ct_2000_congress_2001-12-21_2012-02-10.pdf","2002-11-01",FALSE,2,1,0,0,0,0,1,36.0372024772879
2002,"CT",4,175695,62491,7,113197,2000,"Congress",5,"Backup commission","Supermajority, no veto","Split","R","No role","21D, 15 R","","100 D, 51 R","","","2001-12-21","2001-12-21","2012-02-10","Superseded","Backup commission","Split","","ct_2000_congress_2001-12-21_2012-02-10.json","ct_2000_congress_2001-12-21_2012-02-10.zip","ct_2000_congress_2001-12-21_2012-02-10.pdf","2002-11-01",FALSE,2,1,0,0,0,0,1,-28.860240758132
2002,"CT",5,209454,90616,5212,113626,2000,"Congress",5,"Backup commission","Supermajority, no veto","Split","R","No role","21D, 15 R","","100 D, 51 R","","","2001-12-21","2001-12-21","2012-02-10","Superseded","Backup commission","Split","","ct_2000_congress_2001-12-21_2012-02-10.json","ct_2000_congress_2001-12-21_2012-02-10.zip","ct_2000_congress_2001-12-21_2012-02-10.pdf","2002-11-01",FALSE,2,1,0,0,0,0,1,-10.9857056919419
2002,"DE",0,228405,61011,2789,164605,2000,"Congress",1,"n/a","","n/a","n/a","","n/a","","n/a","","","","2001-12-31","2001-12-31","n/a","n/a","n/a","","","","","2002-11-01",FALSE,1,0,0,0,0,0,1,-45.3553994001883
2002,"FL",1,204626,51972,19,152635,2000,"Congress",25,"Legislature","","Republican","R","","15 D, 25 R","","43 D, 77 R","","rejected challenge to leg. map","2002-03-27","2002-06-07","2012-04-30","Superseded","Legislature","Republican","","fl_2000_congress_2002-06-07_2012-04-30.json","fl_2000_congress_2002-06-07_2012-04-30.zip","fl_2000_congress_2002-06-07_2012-04-30.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-49.1936508557075
2002,"FL",2,227439,152164,0,75275,2000,"Congress",25,"Legislature","","Republican","R","","15 D, 25 R","","43 D, 77 R","","rejected challenge to leg. map","2002-03-27","2002-06-07","2012-04-30","Superseded","Legislature","Republican","","fl_2000_congress_2002-06-07_2012-04-30.json","fl_2000_congress_2002-06-07_2012-04-30.zip","fl_2000_congress_2002-06-07_2012-04-30.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,33.8064272178474
2002,"FL",3,149213,88462,4,60747,2000,"Congress",25,"Legislature","","Republican","R","","15 D, 25 R","","43 D, 77 R","","rejected challenge to leg. map","2002-03-27","2002-06-07","2012-04-30","Superseded","Legislature","Republican","","fl_2000_congress_2002-06-07_2012-04-30.json","fl_2000_congress_2002-06-07_2012-04-30.zip","fl_2000_congress_2002-06-07_2012-04-30.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,18.5741188770415
2002,"FL",4,171661,0,509,171152,2000,"Congress",25,"Legislature","","Republican","R","","15 D, 25 R","","43 D, 77 R","","rejected challenge to leg. map","2002-03-27","2002-06-07","2012-04-30","Superseded","Legislature","Republican","","fl_2000_congress_2002-06-07_2012-04-30.json","fl_2000_congress_2002-06-07_2012-04-30.zip","fl_2000_congress_2002-06-07_2012-04-30.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-99.7034853577691
2002,"FL",5,254671,117758,14915,121998,2000,"Congress",25,"Legislature","","Republican","R","","15 D, 25 R","","43 D, 77 R","","rejected challenge to leg. map","2002-03-27","2002-06-07","2012-04-30","Superseded","Legislature","Republican","","fl_2000_congress_2002-06-07_2012-04-30.json","fl_2000_congress_2002-06-07_2012-04-30.zip","fl_2000_congress_2002-06-07_2012-04-30.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-1.66489313663511
2002,"FL",6,216616,75046,0,141570,2000,"Congress",25,"Legislature","","Republican","R","","15 D, 25 R","","43 D, 77 R","","rejected challenge to leg. map","2002-03-27","2002-06-07","2012-04-30","Superseded","Legislature","Republican","","fl_2000_congress_2002-06-07_2012-04-30.json","fl_2000_congress_2002-06-07_2012-04-30.zip","fl_2000_congress_2002-06-07_2012-04-30.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-30.7105661631643
2002,"FL",7,238591,96444,0,142147,2000,"Congress",25,"Legislature","","Republican","R","","15 D, 25 R","","43 D, 77 R","","rejected challenge to leg. map","2002-03-27","2002-06-07","2012-04-30","Superseded","Legislature","Republican","","fl_2000_congress_2002-06-07_2012-04-30.json","fl_2000_congress_2002-06-07_2012-04-30.zip","fl_2000_congress_2002-06-07_2012-04-30.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-19.1553746788437
2002,"FL",8,189596,66099,0,123497,2000,"Congress",25,"Legislature","","Republican","R","","15 D, 25 R","","43 D, 77 R","","rejected challenge to leg. map","2002-03-27","2002-06-07","2012-04-30","Superseded","Legislature","Republican","","fl_2000_congress_2002-06-07_2012-04-30.json","fl_2000_congress_2002-06-07_2012-04-30.zip","fl_2000_congress_2002-06-07_2012-04-30.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-30.2738454397772
2002,"FL",9,237008,67623,16,169369,2000,"Congress",25,"Legislature","","Republican","R","","15 D, 25 R","","43 D, 77 R","","rejected challenge to leg. map","2002-03-27","2002-06-07","2012-04-30","Superseded","Legislature","Republican","","fl_2000_congress_2002-06-07_2012-04-30.json","fl_2000_congress_2002-06-07_2012-04-30.zip","fl_2000_congress_2002-06-07_2012-04-30.pdf","2002-11-01",FALSE,2,1,1,1,0,0,1,-42.929352595693
